,Entity,Date,Open,High,Low,Close,Volume
1445,Facebook,2018-02-15,180.5,180.5,176.83999633789062,179.9600067138672,20922100
1446,Facebook,2018-02-16,178.99000549316406,179.8800048828125,176.3000030517578,177.36000061035156,20645300
1447,Facebook,2018-02-20,175.77000427246094,177.9499969482422,175.11000061035156,176.00999450683594,21204900
1448,Facebook,2018-02-21,176.7100067138672,181.2700042724609,176.39999389648438,177.91000366210938,23200800
1449,Facebook,2018-02-22,178.6999969482422,180.2100067138672,177.41000366210938,178.99000549316406,18464200
1450,Facebook,2018-02-23,179.89999389648438,183.38999938964844,179.50999450683594,183.2899932861328,19007300
1451,Facebook,2018-02-26,184.5800018310547,185.66000366210935,183.22000122070312,184.92999267578125,17599700
1452,Facebook,2018-02-27,184.4499969482422,184.6999969482422,181.4600067138672,181.4600067138672,15849800
1453,Facebook,2018-02-28,182.3000030517578,182.8800048828125,178.13999938964844,178.32000732421875,18783000
1454,Facebook,2018-03-01,179.00999450683594,180.1199951171875,174.41000366210938,175.94000244140625,23201600
1455,Facebook,2018-03-02,173.2899932861328,177.11000061035156,172.99000549316406,176.6199951171875,20025900
1456,Facebook,2018-03-05,176.1999969482422,181.1499938964844,175.88999938964844,180.3999938964844,16189300
1457,Facebook,2018-03-06,181.77999877929688,182.3800048828125,179.11000061035156,179.77999877929688,15086800
1458,Facebook,2018-03-07,178.74000549316406,183.82000732421875,178.07000732421875,183.7100067138672,19097300
1459,Facebook,2018-03-08,183.55999755859372,184.3999938964844,181.4499969482422,182.33999633789065,17225900
1460,Facebook,2018-03-09,183.91000366210935,185.50999450683597,183.2100067138672,185.22999572753903,18526300
1461,Facebook,2018-03-12,185.22999572753903,186.1000061035156,184.22000122070312,184.75999450683597,15301200
1462,Facebook,2018-03-13,185.6100006103516,185.9900054931641,181.1100006103516,181.8800048828125,18067500
1463,Facebook,2018-03-14,182.6000061035156,184.25,181.8500061035156,184.19000244140625,16821700
1464,Facebook,2018-03-15,183.2400054931641,184.0,182.19000244140625,183.8600006103516,15614300
1465,Facebook,2018-03-16,184.4900054931641,185.3300018310547,183.41000366210935,185.08999633789065,24403400
1466,Facebook,2018-03-19,177.00999450683594,177.1699981689453,170.05999755859375,172.55999755859375,88140100
1467,Facebook,2018-03-20,167.47000122070312,170.1999969482422,161.9499969482422,168.14999389648438,129851800
1468,Facebook,2018-03-21,164.8000030517578,173.39999389648438,163.3000030517578,169.38999938964844,106598800
1469,Facebook,2018-03-22,166.1300048828125,170.27000427246094,163.72000122070312,164.88999938964844,73743000
1470,Facebook,2018-03-23,165.44000244140625,166.60000610351562,159.02000427246094,159.38999938964844,53609700
1471,Facebook,2018-03-26,160.82000732421875,161.10000610351562,149.02000427246094,160.05999755859375,126116600
1472,Facebook,2018-03-27,156.30999755859375,162.85000610351562,150.75,152.22000122070312,79117000
1473,Facebook,2018-03-28,151.64999389648438,155.8800048828125,150.8000030517578,153.02999877929688,60029200
1474,Facebook,2018-03-29,155.14999389648438,161.4199981689453,154.13999938964844,159.7899932861328,59434300
1475,Facebook,2018-04-02,157.80999755859375,159.1999969482422,154.11000061035156,155.38999938964844,36796000
1476,Facebook,2018-04-03,156.5500030517578,157.38999938964844,150.80999755859375,156.11000061035156,42543900
1477,Facebook,2018-04-04,152.02999877929688,155.55999755859375,150.50999450683594,155.10000610351562,49885600
1478,Facebook,2018-04-05,161.55999755859375,161.57000732421875,156.64999389648438,159.33999633789062,41449600
1479,Facebook,2018-04-06,157.72999572753906,161.4199981689453,156.80999755859375,157.1999969482422,41644800
1480,Facebook,2018-04-09,157.82000732421875,160.52999877929688,156.0399932861328,157.92999267578125,34915200
1481,Facebook,2018-04-10,157.92999267578125,165.97999572753906,157.00999450683594,165.0399932861328,57889300
1482,Facebook,2018-04-11,165.36000061035156,168.64999389648438,163.25,166.32000732421875,56144600
1483,Facebook,2018-04-12,166.97999572753906,167.4499969482422,163.10000610351562,163.8699951171875,38263000
1484,Facebook,2018-04-13,164.5800018310547,165.6999969482422,163.77000427246094,164.52000427246094,19990600
1485,Facebook,2018-04-16,165.72000122070312,165.77999877929688,163.38999938964844,164.8300018310547,18119400
1486,Facebook,2018-04-17,165.8300018310547,169.0,165.66000366210938,168.66000366210938,22743000
1487,Facebook,2018-04-18,166.8800048828125,168.1199951171875,165.77000427246094,166.36000061035156,20969600
1488,Facebook,2018-04-19,166.1999969482422,168.3300018310547,165.1999969482422,168.10000610351562,22235000
1489,Facebook,2018-04-20,167.7899932861328,168.42999267578125,165.80999755859375,166.27999877929688,19119400
1490,Facebook,2018-04-23,167.27000427246094,168.4499969482422,165.08999633789062,165.83999633789062,23088100
1491,Facebook,2018-04-24,165.42999267578125,166.10000610351562,158.19000244140625,159.69000244140625,35079900
1492,Facebook,2018-04-25,160.13999938964844,161.05999755859375,156.19000244140625,159.69000244140625,41083600
1493,Facebook,2018-04-26,173.22000122070312,176.27000427246094,170.8000030517578,174.16000366210938,77556900
1494,Facebook,2018-04-27,176.80999755859375,177.10000610351562,172.60000610351562,173.58999633789062,29804700
1495,Facebook,2018-04-30,173.7899932861328,175.72000122070312,171.7100067138672,172.0,20750500
1496,Facebook,2018-05-01,172.0,174.02000427246094,170.22999572753906,173.86000061035156,26025900
1497,Facebook,2018-05-02,174.25,178.0800018310547,174.1999969482422,176.07000732421875,30424500
1498,Facebook,2018-05-03,175.1300048828125,176.1199951171875,172.1199951171875,174.02000427246094,24026100
1499,Facebook,2018-05-04,173.0800018310547,176.97999572753906,173.05999755859375,176.61000061035156,17677800
1500,Facebook,2018-05-07,177.35000610351562,179.5,177.1699981689453,177.97000122070312,18697200
1501,Facebook,2018-05-08,178.25,179.0399932861328,177.11000061035156,178.9199981689453,15577200
1502,Facebook,2018-05-09,179.6699981689453,183.00999450683597,178.77999877929688,182.66000366210935,23282800
1503,Facebook,2018-05-10,183.1499938964844,186.1300048828125,182.5,185.52999877929688,21071400
1504,Facebook,2018-05-11,184.8500061035156,188.32000732421875,184.17999267578125,186.9900054931641,21207800
1505,Facebook,2018-05-14,187.7100067138672,187.8600006103516,186.1999969482422,186.63999938964844,15646700
1506,Facebook,2018-05-15,184.8800048828125,185.2899932861328,183.1999969482422,184.32000732421875,15429400
1507,Facebook,2018-05-16,183.6999969482422,184.32000732421875,182.66000366210935,183.1999969482422,16975500
1508,Facebook,2018-05-17,182.67999267578125,184.05999755859372,182.22000122070312,183.75999450683597,14840700
1509,Facebook,2018-05-18,183.4900054931641,184.19000244140625,182.6100006103516,182.67999267578125,13130500
1510,Facebook,2018-05-21,183.7700042724609,185.3000030517578,183.1300048828125,184.4900054931641,13532900
1511,Facebook,2018-05-22,184.92999267578125,185.4199981689453,183.42999267578125,183.8000030517578,12731400
1512,Facebook,2018-05-23,182.5,186.91000366210935,182.17999267578125,186.8999938964844,16628100
1513,Facebook,2018-05-24,185.8800048828125,186.8000030517578,185.02999877929688,185.92999267578125,12354700
1514,Facebook,2018-05-25,186.0200042724609,186.3300018310547,184.4499969482422,184.9199981689453,10965100
1515,Facebook,2018-05-29,184.33999633789065,186.80999755859372,183.7100067138672,185.7400054931641,16398900
1516,Facebook,2018-05-30,186.5399932861328,188.0,185.25,187.6699981689453,13736900
1517,Facebook,2018-05-31,187.8699951171875,192.72000122070312,187.47999572753903,191.77999877929688,30782600
1518,Facebook,2018-06-01,193.07000732421875,194.5500030517578,192.07000732421875,193.9900054931641,17307200
1519,Facebook,2018-06-04,191.83999633789065,193.97999572753903,191.47000122070312,193.27999877929688,18939800
1520,Facebook,2018-06-05,194.3000030517578,195.0,192.6199951171875,192.94000244140625,15544300
1521,Facebook,2018-06-06,191.02999877929688,192.52999877929688,189.1100006103516,191.33999633789065,22558900
1522,Facebook,2018-06-07,190.75,190.97000122070312,186.7700042724609,188.17999267578125,21503200
1523,Facebook,2018-06-08,187.52999877929688,189.47999572753903,186.42999267578125,189.1000061035156,12677100
1524,Facebook,2018-06-11,188.80999755859372,192.6000061035156,188.8000030517578,191.5399932861328,12928900
1525,Facebook,2018-06-12,192.1699981689453,193.27999877929688,191.55999755859372,192.3999938964844,11562700
1526,Facebook,2018-06-13,192.7400054931641,194.5,191.91000366210935,192.41000366210935,15853800
1527,Facebook,2018-06-14,193.1000061035156,197.27999877929688,192.91000366210935,196.80999755859372,19120900
1528,Facebook,2018-06-15,195.7899932861328,197.07000732421875,194.63999938964844,195.8500061035156,21860900
1529,Facebook,2018-06-18,194.8000030517578,199.5800018310547,194.1300048828125,198.30999755859372,16826000
1530,Facebook,2018-06-19,196.2400054931641,197.9600067138672,193.7899932861328,197.4900054931641,19994000
1531,Facebook,2018-06-20,199.1000061035156,203.5500030517578,198.80999755859372,202.0,28230900
1532,Facebook,2018-06-21,202.75999450683597,203.38999938964844,200.08999633789065,201.5,19045700
1533,Facebook,2018-06-22,201.16000366210935,202.2400054931641,199.30999755859372,201.7400054931641,17420200
1534,Facebook,2018-06-25,200.0,200.0,193.1100006103516,196.3500061035156,25275100
1535,Facebook,2018-06-26,197.6000061035156,199.1000061035156,196.22999572753903,199.0,17897600
1536,Facebook,2018-06-27,199.17999267578125,200.75,195.8000030517578,195.83999633789065,18734400
1537,Facebook,2018-06-28,195.17999267578125,197.33999633789065,193.25999450683597,196.22999572753903,18172400
1538,Facebook,2018-06-29,197.32000732421875,197.6000061035156,193.9600067138672,194.32000732421875,15811600
1539,Facebook,2018-07-02,193.3699951171875,197.4499969482422,192.22000122070312,197.3600006103516,13961600
1540,Facebook,2018-07-03,194.5500030517578,195.3999938964844,192.5200042724609,192.72999572753903,13489500
1541,Facebook,2018-07-05,194.7400054931641,198.6499938964844,194.02999877929688,198.4499969482422,19684200
1542,Facebook,2018-07-06,198.4499969482422,203.63999938964844,197.6999969482422,203.22999572753903,19740100
1543,Facebook,2018-07-09,204.92999267578125,205.8000030517578,202.1199951171875,204.7400054931641,18149400
1544,Facebook,2018-07-10,204.5,204.91000366210935,202.25999450683597,203.5399932861328,13190100
1545,Facebook,2018-07-11,202.22000122070312,204.5,201.75,202.5399932861328,12927400
1546,Facebook,2018-07-12,203.42999267578125,207.0800018310547,203.19000244140625,206.9199981689453,15454700
1547,Facebook,2018-07-13,207.80999755859372,208.42999267578125,206.4499969482422,207.32000732421875,11486800
1548,Facebook,2018-07-16,207.5,208.72000122070312,206.83999633789065,207.22999572753903,11078200
1549,Facebook,2018-07-17,204.8999938964844,210.4600067138672,204.83999633789065,209.9900054931641,15349900
1550,Facebook,2018-07-18,209.82000732421875,210.9900054931641,208.44000244140625,209.3600006103516,15334900
1551,Facebook,2018-07-19,208.7700042724609,209.9900054931641,207.75999450683597,208.08999633789065,11350400
1552,Facebook,2018-07-20,208.8500061035156,211.5,208.5,209.94000244140625,16163900
1553,Facebook,2018-07-23,210.5800018310547,211.6199951171875,208.8000030517578,210.91000366210935,16732000
1554,Facebook,2018-07-24,215.1100006103516,216.1999969482422,212.6000061035156,214.6699981689453,28468700
1555,Facebook,2018-07-25,215.72000122070312,218.6199951171875,214.2700042724609,217.5,58954200
1556,Facebook,2018-07-26,174.88999938964844,180.1300048828125,173.75,176.25999450683594,169803700
1557,Facebook,2018-07-27,179.8699951171875,179.92999267578125,173.0,174.88999938964844,60073700
1558,Facebook,2018-07-30,175.3000030517578,175.3000030517578,166.55999755859375,171.05999755859375,65280800
1559,Facebook,2018-07-31,170.6699981689453,174.24000549316406,170.0,172.5800018310547,40356500
1560,Facebook,2018-08-01,173.92999267578125,175.0800018310547,170.89999389648438,171.64999389648438,34042100
1561,Facebook,2018-08-02,170.67999267578125,176.7899932861328,170.27000427246094,176.3699951171875,32400000
1562,Facebook,2018-08-03,177.69000244140625,178.85000610351562,176.14999389648438,177.77999877929688,24763400
1563,Facebook,2018-08-06,178.97000122070312,185.7899932861328,178.3800048828125,185.69000244140625,49716200
1564,Facebook,2018-08-07,186.5,188.3000030517578,183.72000122070312,183.80999755859372,33398600
1565,Facebook,2018-08-08,184.75,186.8500061035156,183.75999450683597,185.17999267578125,22205200
1566,Facebook,2018-08-09,185.8500061035156,186.57000732421875,182.47999572753903,183.08999633789065,19732100
1567,Facebook,2018-08-10,182.0399932861328,182.1000061035156,179.4199981689453,180.25999450683597,21500400
1568,Facebook,2018-08-13,180.10000610351562,182.6100006103516,178.89999389648438,180.0500030517578,17423300
1569,Facebook,2018-08-14,180.7100067138672,181.9900054931641,178.6199951171875,181.1100006103516,19102000
1570,Facebook,2018-08-15,179.33999633789062,180.8699951171875,174.77999877929688,179.52999877929688,33020200
1571,Facebook,2018-08-16,180.4199981689453,180.5,174.00999450683594,174.6999969482422,31351800
1572,Facebook,2018-08-17,174.5,176.22000122070312,172.0399932861328,173.8000030517578,24893200
1573,Facebook,2018-08-20,174.0399932861328,174.57000732421875,170.91000366210938,172.5,21518000
1574,Facebook,2018-08-21,172.80999755859375,174.1699981689453,171.38999938964844,172.6199951171875,19578500
1575,Facebook,2018-08-22,172.2100067138672,174.24000549316406,172.1300048828125,173.63999938964844,16894100
1576,Facebook,2018-08-23,173.08999633789062,175.5500030517578,172.8300018310547,172.89999389648438,18053600
1577,Facebook,2018-08-24,173.6999969482422,174.82000732421875,172.9199981689453,174.64999389648438,14631600
1578,Facebook,2018-08-27,175.99000549316406,178.6699981689453,175.7899932861328,177.4600067138672,17921900
1579,Facebook,2018-08-28,178.10000610351562,178.24000549316406,175.8300018310547,176.25999450683594,15910700
1580,Facebook,2018-08-29,176.3000030517578,176.7899932861328,174.75,175.89999389648438,18494100
1581,Facebook,2018-08-30,175.89999389648438,179.7899932861328,175.6999969482422,177.63999938964844,24216500
1582,Facebook,2018-08-31,177.14999389648438,177.6199951171875,174.97999572753906,175.72999572753906,18065200
1583,Facebook,2018-09-04,173.5,173.88999938964844,168.8000030517578,171.16000366210938,29809000
1584,Facebook,2018-09-05,169.49000549316406,171.1300048828125,166.6699981689453,167.17999267578125,31226700
1585,Facebook,2018-09-06,166.97999572753906,166.97999572753906,160.0,162.52999877929688,41514800
1586,Facebook,2018-09-07,160.30999755859375,164.6300048828125,160.16000366210938,163.0399932861328,24300600
1587,Facebook,2018-09-10,163.50999450683594,165.00999450683594,162.16000366210938,164.17999267578125,20197700
1588,Facebook,2018-09-11,163.94000244140625,167.19000244140625,163.72000122070312,165.94000244140625,20457100
1589,Facebook,2018-09-12,163.25,164.49000549316406,161.8000030517578,162.0,24078100
1590,Facebook,2018-09-13,162.0,163.32000732421875,160.86000061035156,161.36000061035156,25453800
1591,Facebook,2018-09-14,161.72000122070312,162.83999633789062,160.33999633789062,162.32000732421875,21770400
1592,Facebook,2018-09-17,161.9199981689453,162.05999755859375,159.77000427246094,160.5800018310547,21005300
1593,Facebook,2018-09-18,159.38999938964844,161.75999450683594,158.8699951171875,160.3000030517578,22465200
1594,Facebook,2018-09-19,160.0800018310547,163.44000244140625,159.47999572753906,163.05999755859375,19629000
1595,Facebook,2018-09-20,164.5,166.4499969482422,164.47000122070312,166.02000427246094,18936000
1596,Facebook,2018-09-21,166.63999938964844,167.25,162.80999755859375,162.92999267578125,45994800
1597,Facebook,2018-09-24,161.02999877929688,165.6999969482422,160.8800048828125,165.41000366210938,19222800
1598,Facebook,2018-09-25,161.99000549316406,165.58999633789062,161.14999389648438,164.91000366210938,27622800
1599,Facebook,2018-09-26,164.3000030517578,169.3000030517578,164.2100067138672,166.9499969482422,25252200
1600,Facebook,2018-09-27,167.5500030517578,171.77000427246094,167.2100067138672,168.83999633789062,27266900
1601,Facebook,2018-09-28,168.3300018310547,168.7899932861328,162.55999755859375,164.4600067138672,34265600
1602,Facebook,2018-10-01,163.02999877929688,165.8800048828125,161.25999450683594,162.44000244140625,26407700
1603,Facebook,2018-10-02,161.5800018310547,162.27999877929688,158.6699981689453,159.3300018310547,36031000
1604,Facebook,2018-10-03,160.0,163.66000366210938,159.52999877929688,162.42999267578125,23109500
1605,Facebook,2018-10-04,161.4600067138672,161.4600067138672,157.35000610351562,158.85000610351562,25739600
1606,Facebook,2018-10-05,159.2100067138672,160.89999389648438,156.1999969482422,157.3300018310547,25744000
1607,Facebook,2018-10-08,155.5399932861328,158.33999633789062,154.38999938964844,157.25,24046000
1608,Facebook,2018-10-09,157.69000244140625,160.58999633789062,157.4199981689453,157.89999389648438,18844400
1609,Facebook,2018-10-10,156.82000732421875,157.69000244140625,151.30999755859375,151.3800048828125,30610000
1610,Facebook,2018-10-11,150.1300048828125,154.80999755859375,149.16000366210938,153.35000610351562,35338900
1611,Facebook,2018-10-12,156.72999572753906,156.88999938964844,151.3000030517578,153.74000549316406,25293500
1612,Facebook,2018-10-15,153.32000732421875,155.57000732421875,152.5500030517578,153.52000427246094,15433500
1613,Facebook,2018-10-16,155.39999389648438,159.4600067138672,155.00999450683594,158.77999877929688,19180100
1614,Facebook,2018-10-17,159.55999755859375,160.49000549316406,157.9499969482422,159.4199981689453,17592000
1615,Facebook,2018-10-18,158.50999450683594,158.66000366210938,153.27999877929688,154.9199981689453,21675100
1616,Facebook,2018-10-19,155.86000061035156,157.35000610351562,153.5500030517578,154.0500030517578,19761300
1617,Facebook,2018-10-22,154.75999450683594,157.33999633789062,154.4600067138672,154.77999877929688,15424700
1618,Facebook,2018-10-23,151.22000122070312,154.77000427246094,150.85000610351562,154.38999938964844,19095000
1619,Facebook,2018-10-24,154.27999877929688,154.64999389648438,145.60000610351562,146.0399932861328,27744600
1620,Facebook,2018-10-25,147.72999572753906,152.2100067138672,147.0,150.9499969482422,22105700
1621,Facebook,2018-10-26,145.82000732421875,149.0,143.8000030517578,145.3699951171875,31303300
1622,Facebook,2018-10-29,148.5,148.8300018310547,139.02999877929688,142.08999633789062,31336800
1623,Facebook,2018-10-30,139.94000244140625,146.63999938964844,139.74000549316406,146.22000122070312,50528300
1624,Facebook,2018-10-31,155.0,156.39999389648438,148.9600067138672,151.7899932861328,60101300
1625,Facebook,2018-11-01,151.52000427246094,152.75,149.35000610351562,151.75,25640800
1626,Facebook,2018-11-02,151.8000030517578,154.1300048828125,148.9600067138672,150.35000610351562,24708700
1627,Facebook,2018-11-05,150.10000610351562,150.19000244140625,147.44000244140625,148.67999267578125,15971200
1628,Facebook,2018-11-06,149.30999755859375,150.97000122070312,148.0,149.94000244140625,16667100
1629,Facebook,2018-11-07,151.57000732421875,153.00999450683594,149.8300018310547,151.52999877929688,21877400
1630,Facebook,2018-11-08,150.49000549316406,150.94000244140625,146.74000549316406,147.8699951171875,24145800
1631,Facebook,2018-11-09,146.75,147.75999450683594,144.07000732421875,144.9600067138672,17326900
1632,Facebook,2018-11-12,144.47999572753906,145.0399932861328,140.49000549316406,141.5500030517578,18542100
1633,Facebook,2018-11-13,142.0,144.8800048828125,141.6199951171875,142.16000366210938,15141700
1634,Facebook,2018-11-14,143.6999969482422,145.5800018310547,141.5500030517578,144.22000122070312,22068400
1635,Facebook,2018-11-15,142.3300018310547,144.83999633789062,140.8300018310547,143.85000610351562,30320300
1636,Facebook,2018-11-16,141.07000732421875,141.77000427246094,137.77000427246094,139.52999877929688,37250600
1637,Facebook,2018-11-19,137.61000061035156,137.75,131.2100067138672,131.5500030517578,44362700
1638,Facebook,2018-11-20,127.02999877929688,134.16000366210938,126.8499984741211,132.42999267578125,41939500
1639,Facebook,2018-11-21,134.39999389648438,137.19000244140625,134.1300048828125,134.82000732421875,25469700
1640,Facebook,2018-11-23,133.64999389648438,134.5,131.25999450683594,131.72999572753906,11886100
1641,Facebook,2018-11-26,133.0,137.0,132.77999877929688,136.3800048828125,24263600
1642,Facebook,2018-11-27,135.75,136.61000061035156,133.7100067138672,135.0,20750300
1643,Facebook,2018-11-28,136.27999877929688,136.7899932861328,131.85000610351562,136.75999450683594,29847500
1644,Facebook,2018-11-29,135.9199981689453,139.99000549316406,135.66000366210938,138.67999267578125,24238700
1645,Facebook,2018-11-30,138.25999450683594,140.97000122070312,137.36000061035156,140.61000061035156,25732600
1646,Facebook,2018-12-03,143.0,143.67999267578125,140.75999450683594,141.08999633789062,24819200
1647,Facebook,2018-12-04,140.72999572753906,143.38999938964844,137.16000366210938,137.92999267578125,30307400
1648,Facebook,2018-12-06,133.82000732421875,139.6999969482422,133.6699981689453,139.6300048828125,28218100
1649,Facebook,2018-12-07,139.25,140.8699951171875,136.66000366210938,137.4199981689453,21195500
1650,Facebook,2018-12-10,139.60000610351562,143.0500030517578,139.00999450683594,141.85000610351562,26422200
1651,Facebook,2018-12-11,143.8800048828125,143.8800048828125,141.10000610351562,142.0800018310547,20300300
1652,Facebook,2018-12-12,143.0800018310547,147.19000244140625,142.50999450683594,144.5,23696900
1653,Facebook,2018-12-13,145.57000732421875,145.85000610351562,143.19000244140625,145.00999450683594,18148600
1654,Facebook,2018-12-14,143.33999633789062,146.00999450683594,142.50999450683594,144.05999755859375,21785800
1655,Facebook,2018-12-17,143.0800018310547,144.9199981689453,138.4199981689453,140.19000244140625,24334000
1656,Facebook,2018-12-18,141.0800018310547,145.92999267578125,139.8300018310547,143.66000366210938,24709100
1657,Facebook,2018-12-19,141.2100067138672,144.91000366210938,132.5,133.24000549316406,57404900
1658,Facebook,2018-12-20,130.6999969482422,135.57000732421875,130.0,133.39999389648438,40297900
1659,Facebook,2018-12-21,133.38999938964844,134.89999389648438,123.41999816894533,124.9499969482422,56901500
1660,Facebook,2018-12-24,123.0999984741211,129.74000549316406,123.0199966430664,124.05999755859376,22066000
1661,Facebook,2018-12-26,126.0,134.24000549316406,125.88999938964844,134.17999267578125,39723400
1662,Facebook,2018-12-27,132.44000244140625,134.99000549316406,129.6699981689453,134.52000427246094,31202500
1663,Facebook,2018-12-28,135.33999633789062,135.9199981689453,132.1999969482422,133.1999969482422,22627600
1664,Facebook,2018-12-31,134.4499969482422,134.63999938964844,129.9499969482422,131.08999633789062,24625300
1665,Facebook,2019-01-02,128.99000549316406,137.50999450683594,128.55999755859375,135.67999267578125,28146200
1666,Facebook,2019-01-03,134.69000244140625,137.1699981689453,131.1199951171875,131.74000549316406,22717900
1667,Facebook,2019-01-04,134.00999450683594,138.0,133.75,137.9499969482422,29002100
1668,Facebook,2019-01-07,137.55999755859375,138.8699951171875,135.91000366210938,138.0500030517578,20089300
1669,Facebook,2019-01-08,139.88999938964844,143.13999938964844,139.5399932861328,142.52999877929688,26263800
1670,Facebook,2019-01-09,142.9499969482422,144.6999969482422,141.27000427246094,144.22999572753906,22205900
1671,Facebook,2019-01-10,143.0800018310547,144.55999755859375,140.83999633789062,144.1999969482422,16125000
1672,Facebook,2019-01-11,143.14999389648438,145.36000061035156,142.57000732421875,143.8000030517578,12908000
1673,Facebook,2019-01-14,142.0,146.57000732421875,141.27000427246094,145.38999938964844,20520300
1674,Facebook,2019-01-15,146.00999450683594,150.67999267578125,145.99000549316406,148.9499969482422,24069000
1675,Facebook,2019-01-16,149.0,149.64999389648438,147.0,147.5399932861328,18025700
1676,Facebook,2019-01-17,146.9499969482422,149.0,146.5,148.3000030517578,15787900
1677,Facebook,2019-01-18,149.75,152.42999267578125,148.5500030517578,150.0399932861328,31029600
1678,Facebook,2019-01-22,149.1999969482422,151.52999877929688,146.3699951171875,147.57000732421875,22378700
1679,Facebook,2019-01-23,148.27999877929688,148.8000030517578,143.05999755859375,144.3000030517578,20098400
1680,Facebook,2019-01-24,144.63999938964844,146.44000244140625,142.52000427246094,145.8300018310547,20955500
1681,Facebook,2019-01-25,147.47999572753906,149.8300018310547,146.5399932861328,149.00999450683594,22237200
1682,Facebook,2019-01-28,148.0500030517578,148.9600067138672,146.2100067138672,147.47000122070312,15508500
1683,Facebook,2019-01-29,148.08999633789062,148.10000610351562,143.42999267578125,144.19000244140625,17632100
1684,Facebook,2019-01-30,146.22000122070312,150.9499969482422,145.6999969482422,150.4199981689453,44613200
1685,Facebook,2019-01-31,165.60000610351562,171.67999267578125,165.0,166.69000244140625,77233600
1686,Facebook,2019-02-01,165.83999633789062,169.10000610351562,165.66000366210938,165.7100067138672,30806500
1687,Facebook,2019-02-04,165.6999969482422,169.3000030517578,163.6199951171875,169.25,20036000
1688,Facebook,2019-02-05,169.14999389648438,171.97999572753906,168.69000244140625,171.16000366210938,22557000
1689,Facebook,2019-02-06,171.1999969482422,172.47000122070312,169.27000427246094,170.49000549316406,13281200
1690,Facebook,2019-02-07,168.1999969482422,169.24000549316406,165.25,166.3800048828125,17517600
1691,Facebook,2019-02-08,164.47000122070312,167.3699951171875,164.2100067138672,167.3300018310547,12561400
1692,Facebook,2019-02-11,167.89999389648438,168.3000030517578,165.0800018310547,165.7899932861328,12811200
1693,Facebook,2019-02-12,166.86000061035156,168.33999633789062,164.5,165.0399932861328,16292300
1694,Facebook,2019-02-13,165.3800048828125,166.22000122070312,163.72999572753906,164.07000732421875,14205100
1695,Facebook,2019-02-14,163.19000244140625,164.8699951171875,162.25,163.9499969482422,12755200
1696,Facebook,2019-02-15,164.50999450683594,164.6999969482422,160.86000061035156,162.5,15504400
1697,Facebook,2019-02-19,160.5,164.14999389648438,160.3300018310547,162.2899932861328,14345400
1698,Facebook,2019-02-20,162.25,163.72000122070312,161.25,162.55999755859375,11770700
1699,Facebook,2019-02-21,161.92999267578125,162.24000549316406,159.58999633789062,160.0399932861328,15607800
1700,Facebook,2019-02-22,160.5800018310547,162.41000366210938,160.30999755859375,161.88999938964844,15858500
1701,Facebook,2019-02-25,163.07000732421875,166.07000732421875,162.89999389648438,164.6199951171875,18737100
1702,Facebook,2019-02-26,164.33999633789062,166.24000549316406,163.8000030517578,164.1300048828125,13784100
1703,Facebook,2019-02-27,162.89999389648438,163.92999267578125,160.41000366210938,162.80999755859375,12697500
1704,Facebook,2019-02-28,162.3699951171875,163.5,160.86000061035156,161.4499969482422,11114200
1705,Facebook,2019-03-01,162.60000610351562,163.1300048828125,161.69000244140625,162.27999877929688,11097800
1706,Facebook,2019-03-04,163.89999389648438,167.5,163.8300018310547,167.3699951171875,18894700
1707,Facebook,2019-03-05,167.3699951171875,171.8800048828125,166.5500030517578,171.25999450683594,28187900
1708,Facebook,2019-03-06,172.89999389648438,173.57000732421875,171.27000427246094,172.50999450683594,21531700
1709,Facebook,2019-03-07,171.5,171.74000549316406,167.61000061035156,169.1300048828125,18306500
1710,Facebook,2019-03-08,166.1999969482422,169.6199951171875,165.97000122070312,169.60000610351562,13184800
1711,Facebook,2019-03-11,171.60000610351562,174.3000030517578,171.5800018310547,172.07000732421875,18884000
1712,Facebook,2019-03-12,172.08999633789062,173.8000030517578,171.22000122070312,171.9199981689453,12155300
1713,Facebook,2019-03-13,172.32000732421875,174.02999877929688,172.1199951171875,173.3699951171875,11973300
1714,Facebook,2019-03-14,169.75999450683594,171.14999389648438,168.16000366210938,170.1699981689453,18037400
1715,Facebook,2019-03-15,167.16000366210938,167.5800018310547,162.50999450683594,165.97999572753906,37135400
1716,Facebook,2019-03-18,163.57000732421875,163.89999389648438,159.27999877929688,160.47000122070312,37524200
1717,Facebook,2019-03-19,161.47999572753906,163.82000732421875,160.82000732421875,161.57000732421875,25611500
1718,Facebook,2019-03-20,161.5,166.1199951171875,161.24000549316406,165.44000244140625,20211500
1719,Facebook,2019-03-21,164.88999938964844,166.38999938964844,163.75,166.0800018310547,16223000
1720,Facebook,2019-03-22,165.64999389648438,167.4199981689453,164.08999633789062,164.33999633789062,16389200
1721,Facebook,2019-03-25,163.0,166.5399932861328,162.0,166.2899932861328,12631200
1722,Facebook,2019-03-26,167.35000610351562,169.4499969482422,166.35000610351562,167.67999267578125,15437900
1723,Facebook,2019-03-27,167.85000610351562,168.94000244140625,164.7899932861328,165.8699951171875,10620300
1724,Facebook,2019-03-28,164.57000732421875,166.72000122070312,163.3300018310547,165.5500030517578,10443000
1725,Facebook,2019-03-29,166.38999938964844,167.19000244140625,164.80999755859375,166.69000244140625,13455500
