,Year,Records,Date,Open,High,Low,Close,Volume
178,2019,540000000,2019-09-17,186.66000366210932,188.32000732421875,185.5399932861328,188.0800018310547,9671100
179,2019,540000000,2019-09-18,188.08999633789065,189.0800018310547,186.009994506836,188.13999938964844,9681900
180,2019,540000000,2019-09-19,188.66000366210932,191.1000061035156,188.1499938964844,190.13999938964844,10392700
181,2019,540000000,2019-09-20,190.66000366210932,193.1000061035156,188.1199951171875,189.92999267578125,19934200
182,2019,540000000,2019-09-23,189.33999633789065,190.1000061035156,185.2100067138672,186.82000732421875,13327600
183,2019,540000000,2019-09-24,187.97999572753903,188.0399932861328,180.38999938964844,181.27999877929688,18546600
184,2019,540000000,2019-09-25,181.4499969482422,183.4199981689453,177.8699951171875,182.8000030517578,18068300
185,2019,540000000,2019-09-26,181.3300018310547,181.3999938964844,177.6699981689453,180.11000061035156,16083300
186,2019,540000000,2019-09-27,180.4900054931641,180.759994506836,175.66000366210938,177.10000610351562,14656200
187,2019,540000000,2019-09-30,177.8699951171875,178.6699981689453,176.85000610351562,178.0800018310547,10740000
188,2019,540000000,2019-10-01,179.14999389648438,179.83999633789062,174.8800048828125,175.80999755859375,17073000
189,2019,540000000,2019-10-02,174.83999633789062,176.52999877929688,173.08999633789062,174.60000610351562,16151700
190,2019,540000000,2019-10-03,175.57000732421875,179.83999633789062,173.6300048828125,179.3800048828125,16086300
191,2019,540000000,2019-10-04,179.5500030517578,180.97999572753903,178.10000610351562,180.4499969482422,10430200
192,2019,540000000,2019-10-07,180.0,181.17999267578125,178.08999633789062,179.67999267578125,9178300
193,2019,540000000,2019-10-08,178.25999450683594,180.3699951171875,177.72000122070312,177.75,9466900
194,2019,540000000,2019-10-09,179.16000366210938,180.72000122070312,177.94000244140625,179.85000610351562,7556900
195,2019,540000000,2019-10-10,180.32000732421875,181.6100006103516,179.1699981689453,180.02999877929688,8605000
196,2019,540000000,2019-10-11,182.1499938964844,186.4900054931641,182.13999938964844,184.19000244140625,14930500
197,2019,540000000,2019-10-14,184.1999969482422,184.6199951171875,182.57000732421875,183.27999877929688,7006000
198,2019,540000000,2019-10-15,183.8000030517578,190.3800048828125,183.66000366210932,188.88999938964844,15039100
199,2019,540000000,2019-10-16,188.32000732421875,189.6999969482422,186.8999938964844,189.5500030517578,10516900
200,2019,540000000,2019-10-17,190.3000030517578,190.83999633789065,188.7700042724609,190.38999938964844,9603000
201,2019,540000000,2019-10-18,190.22999572753903,191.4900054931641,183.9199981689453,185.8500061035156,16874200
202,2019,540000000,2019-10-21,187.0399932861328,189.91000366210932,186.75,189.759994506836,8122600
203,2019,540000000,2019-10-22,190.0,190.6499938964844,181.5,182.33999633789065,19537600
204,2019,540000000,2019-10-23,182.009994506836,186.3800048828125,182.0,186.1499938964844,12300400
205,2019,540000000,2019-10-24,184.6199951171875,186.72999572753903,182.8000030517578,186.3800048828125,11413500
206,2019,540000000,2019-10-25,185.8300018310547,189.0,185.08999633789065,187.88999938964844,8061200
207,2019,540000000,2019-10-28,187.1999969482422,189.52999877929688,185.0800018310547,189.3999938964844,13657900
208,2019,540000000,2019-10-29,191.69000244140625,192.52999877929688,188.47000122070312,189.3099975585937,13574900
209,2019,540000000,2019-10-30,189.5599975585937,190.4499969482422,185.97999572753903,188.25,28734600
210,2019,540000000,2019-10-31,196.6999969482422,198.08999633789065,188.25,191.6499938964844,42286500
211,2019,540000000,2019-11-01,192.8500061035156,194.1100006103516,189.91000366210932,193.6199951171875,21711800
212,2019,540000000,2019-11-04,194.5500030517578,197.3699951171875,193.8099975585937,194.72000122070312,16371300
213,2019,540000000,2019-11-05,195.3699951171875,195.75,193.6000061035156,194.32000732421875,9942000
214,2019,540000000,2019-11-06,194.02999877929688,194.3699951171875,191.3500061035156,191.5500030517578,10973000
215,2019,540000000,2019-11-07,191.91000366210932,193.44000244140625,189.47000122070312,190.4199981689453,13473000
216,2019,540000000,2019-11-08,190.0,192.33999633789065,189.6999969482422,190.83999633789065,10760800
217,2019,540000000,2019-11-11,189.92999267578125,190.0800018310547,188.5399932861328,189.6100006103516,8631200
218,2019,540000000,2019-11-12,190.0,195.0599975585937,189.7400054931641,194.47000122070312,17615500
219,2019,540000000,2019-11-13,194.6999969482422,195.6999969482422,192.7400054931641,193.19000244140625,10860700
220,2019,540000000,2019-11-14,192.92999267578125,194.02999877929688,191.4499969482422,193.1499938964844,9040500
221,2019,540000000,2019-11-15,194.259994506836,195.3000030517578,193.3800048828125,195.1000061035156,11524300
222,2019,540000000,2019-11-18,194.5599975585937,198.6300048828125,193.0500030517578,197.3999938964844,16167200
223,2019,540000000,2019-11-19,197.3999938964844,200.0,196.8600006103516,199.32000732421875,19056800
224,2019,540000000,2019-11-20,198.5800018310547,199.58999633789065,195.42999267578125,197.509994506836,12355400
225,2019,540000000,2019-11-21,197.4199981689453,199.08999633789065,196.8600006103516,197.92999267578125,12131000
226,2019,540000000,2019-11-22,198.3800048828125,199.3000030517578,197.6199951171875,198.82000732421875,9959800
227,2019,540000000,2019-11-25,199.5200042724609,200.97000122070312,199.25,199.7899932861328,15272300
228,2019,540000000,2019-11-26,200.0,200.1499938964844,198.0399932861328,198.97000122070312,11735500
229,2019,540000000,2019-11-27,199.8999938964844,203.13999938964844,199.4199981689453,202.0,12736600
230,2019,540000000,2019-11-29,201.6000061035156,203.8000030517578,201.2100067138672,201.63999938964844,7985200
231,2019,540000000,2019-12-02,202.1300048828125,202.17999267578125,198.0500030517578,199.6999969482422,11503400
232,2019,540000000,2019-12-03,197.6000061035156,198.92999267578125,195.0800018310547,198.82000732421875,11595300
233,2019,540000000,2019-12-04,200.0,200.02999877929688,198.0500030517578,198.7100067138672,8456300
234,2019,540000000,2019-12-05,199.8600006103516,201.2899932861328,198.2100067138672,199.3600006103516,9740400
235,2019,540000000,2019-12-06,200.5,201.57000732421875,200.0599975585937,201.0500030517578,12270600
236,2019,540000000,2019-12-09,200.6499938964844,203.13999938964844,200.2100067138672,201.33999633789065,11954800
237,2019,540000000,2019-12-10,201.66000366210932,202.0500030517578,200.1499938964844,200.8699951171875,9475700
238,2019,540000000,2019-12-11,200.27999877929688,202.6300048828125,200.27999877929688,202.259994506836,8036800
239,2019,540000000,2019-12-12,202.3500061035156,203.66000366210932,194.1000061035156,196.75,23734800
240,2019,540000000,2019-12-13,196.3999938964844,196.8000030517578,193.1699981689453,194.1100006103516,18798000
241,2019,540000000,2019-12-16,195.2700042724609,199.1199951171875,194.8099975585937,197.9199981689453,14911500
242,2019,540000000,2019-12-17,198.83999633789065,199.0,196.1300048828125,198.38999938964844,10175700
243,2019,540000000,2019-12-18,200.08999633789065,204.3000030517578,200.08999633789065,202.5,23274400
244,2019,540000000,2019-12-19,202.77999877929688,206.3000030517578,202.509994506836,206.0599975585937,16514600
245,2019,540000000,2019-12-20,207.47999572753903,207.7100067138672,203.42999267578125,206.3000030517578,27306900
246,2019,540000000,2019-12-23,206.6999969482422,208.58999633789065,205.67999267578125,206.17999267578125,13348900
247,2019,540000000,2019-12-24,206.3000030517578,206.7899932861328,205.0,205.1199951171875,6046300
248,2019,540000000,2019-12-26,205.57000732421875,207.82000732421875,205.3099975585937,207.7899932861328,9350700
249,2019,540000000,2019-12-27,208.6699981689453,208.92999267578125,206.58999633789065,208.1000061035156,10284200
250,2019,540000000,2019-12-30,207.8600006103516,207.8999938964844,203.8999938964844,204.41000366210932,10524300
251,2019,540000000,2019-12-31,204.0,205.5599975585937,203.6000061035156,205.25,8953500
252,2019,1500000,2019-01-02,128.99000549316406,137.50999450683594,128.55999755859375,135.67999267578125,28146200
253,2019,1500000,2019-01-03,134.69000244140625,137.1699981689453,131.1199951171875,131.74000549316406,22717900
254,2019,1500000,2019-01-04,134.00999450683594,138.0,133.75,137.9499969482422,29002100
255,2019,1500000,2019-01-07,137.55999755859375,138.8699951171875,135.91000366210938,138.0500030517578,20089300
256,2019,1500000,2019-01-08,139.88999938964844,143.13999938964844,139.5399932861328,142.52999877929688,26263800
257,2019,1500000,2019-01-09,142.9499969482422,144.6999969482422,141.27000427246094,144.22999572753906,22205900
258,2019,1500000,2019-01-10,143.0800018310547,144.55999755859375,140.83999633789062,144.1999969482422,16125000
259,2019,1500000,2019-01-11,143.14999389648438,145.36000061035156,142.57000732421875,143.8000030517578,12908000
260,2019,1500000,2019-01-14,142.0,146.57000732421875,141.27000427246094,145.38999938964844,20520300
261,2019,1500000,2019-01-15,146.00999450683594,150.67999267578125,145.99000549316406,148.9499969482422,24069000
262,2019,1500000,2019-01-16,149.0,149.64999389648438,147.0,147.5399932861328,18025700
263,2019,1500000,2019-01-17,146.9499969482422,149.0,146.5,148.3000030517578,15787900
264,2019,1500000,2019-01-18,149.75,152.42999267578125,148.5500030517578,150.0399932861328,31029600
265,2019,1500000,2019-01-22,149.1999969482422,151.52999877929688,146.3699951171875,147.57000732421875,22378700
266,2019,1500000,2019-01-23,148.27999877929688,148.8000030517578,143.05999755859375,144.3000030517578,20098400
267,2019,1500000,2019-01-24,144.63999938964844,146.44000244140625,142.52000427246094,145.8300018310547,20955500
268,2019,1500000,2019-01-25,147.47999572753906,149.8300018310547,146.5399932861328,149.00999450683594,22237200
269,2019,1500000,2019-01-28,148.0500030517578,148.9600067138672,146.2100067138672,147.47000122070312,15508500
270,2019,1500000,2019-01-29,148.08999633789062,148.10000610351562,143.42999267578125,144.19000244140625,17632100
271,2019,1500000,2019-01-30,146.22000122070312,150.9499969482422,145.6999969482422,150.4199981689453,44613200
272,2019,1500000,2019-01-31,165.60000610351562,171.67999267578125,165.0,166.69000244140625,77233600
273,2019,1500000,2019-02-01,165.83999633789062,169.10000610351562,165.66000366210938,165.7100067138672,30806500
274,2019,1500000,2019-02-04,165.6999969482422,169.3000030517578,163.6199951171875,169.25,20036000
275,2019,1500000,2019-02-05,169.14999389648438,171.97999572753906,168.69000244140625,171.16000366210938,22557000
276,2019,1500000,2019-02-06,171.1999969482422,172.47000122070312,169.27000427246094,170.49000549316406,13281200
